B,rollout,train_group,chunk_id,total_tokens,num_microbatches,fwd_bwd_s,chunk_total_s,end_ts
128,7,1,32,84380,8,6.9440,8.4940,1789869092.3056
128,7,1,33,113699,8,9.9520,12.1590,1789869112.9389
128,7,1,34,125116,8,10.5930,13.1240,1789869141.8703
128,7,1,35,132208,8,10.7690,13.2900,1789869165.7287
128,8,1,1,98559,16,7.7450,9.6980,1789869499.0793
128,8,1,2,123551,16,9.5860,11.8540,1789869512.2031
128,8,1,3,136536,16,10.8440,13.3170,1789869526.7700
128,8,1,4,94385,16,7.8600,9.8680,1789869539.2004
128,8,1,5,134185,16,10.8160,13.4580,1789869554.1137
128,8,1,6,162451,16,12.8290,15.8780,1789869571.3530
128,8,1,7,155023,16,12.5480,15.4530,1789869588.7444
128,8,1,8,325838,32,26.0470,32.1840,1789869622.5837
128,8,1,9,412388,32,35.4830,43.4020,1789869667.5572
128,8,1,10,212480,16,18.6960,22.8460,1789869692.0486
128,9,1,1,110311,16,8.6660,10.7650,1789870068.2864
128,9,1,2,102550,16,9.0450,11.1640,1789870080.6347
128,9,1,3,105736,16,8.7940,10.8880,1789870092.6578
128,9,1,4,170811,16,13.7450,16.8560,1789870111.6009
128,9,1,5,154679,16,12.9860,16.0270,1789870129.1159
128,9,1,6,162509,16,12.8500,15.8730,1789870146.2826
128,9,1,7,371813,32,29.4050,36.4910,1789870184.2186
128,9,1,8,171800,16,13.5180,16.7530,1789870202.1777
128,9,1,9,224755,16,17.4720,21.6810,1789870225.3361
128,9,1,10,59174,8,4.8110,5.9060,1789870232.5069
128,10,1,1,212175,16,17.4080,21.4340,1789870779.3574
128,10,1,2,178739,16,13.4710,16.7940,1789870797.4793
128,10,1,3,178183,16,14.6860,17.9780,1789870816.7208
128,10,1,4,350619,32,29.7380,36.4220,1789870854.9430
128,10,1,5,177006,16,14.9760,18.3150,1789870874.5113
128,10,1,6,125556,8,11.2960,13.5990,1789870889.5378
128,11,1,1,26722,8,2.7070,3.4230,1789871121.9664
128,11,1,2,36405,13,4.0930,5.2420,1789871128.2874
128,11,1,3,32563,10,3.0760,4.0070,1789871133.3323
128,11,1,4,42671,13,4.1940,5.4180,1789871139.9502
128,11,1,5,41143,12,3.6450,4.7290,1789871145.8285
128,11,1,6,38999,12,3.7830,4.8970,1789871151.9005
128,11,1,7,41998,12,3.8280,4.9390,1789871157.9300
128,11,1,8,45586,13,4.4490,5.6290,1789871164.6880
128,11,1,9,49902,14,4.6170,5.9060,1789871171.6727
128,11,1,10,59520,16,5.6310,7.1650,1789871180.0436
128,11,1,11,58812,15,4.9720,6.3870,1789871187.5883
128,11,1,12,57083,16,5.6670,7.1500,1789871195.8859
128,11,1,13,53928,15,5.1150,6.4690,1789871203.5314
128,11,1,14,55319,13,4.5660,5.7830,1789871210.4574
128,11,1,15,79247,16,6.4360,8.0520,1789871219.6587
128,11,1,16,91067,16,7.0400,8.7000,1789871229.4545
128,11,1,17,90082,16,6.8070,8.5260,1789871239.3027
128,11,1,18,84880,16,6.9100,8.7230,1789871249.4021
128,11,1,19,96614,16,7.5400,9.3110,1789871259.8542
128,11,1,20,95028,16,7.6110,9.3800,1789871270.3727
128,11,1,21,120478,16,9.4570,11.6140,1789871283.1383
128,11,1,22,157572,16,12.8550,15.6980,1789871300.1166
128,11,1,23,143208,16,10.6260,13.2340,1789871314.5999
128,11,1,24,149390,16,12.1920,14.9500,1789871330.9434
128,11,1,25,149869,16,12.0300,14.7950,1789871347.0701
128,11,1,26,130689,16,11.2070,13.7210,1789871363.1255
128,11,1,27,135363,16,10.7910,13.2640,1789871377.6165
128,11,1,28,363685,32,29.9220,36.7370,1789871415.6409
128,11,1,29,87962,8,7.8120,9.5330,1789871426.3884
128,11,1,30,281514,16,23.4530,28.9380,1789871456.8579
128,11,1,31,125002,8,11.3710,13.7330,1789871472.0332
128,12,1,1,46002,14,4.8890,6.1700,1789871785.9486
128,12,1,2,53850,16,5.0830,6.5530,1789871793.6366
128,12,1,3,66712,16,5.6650,7.1450,1789871802.0370
128,12,1,4,73662,16,5.9090,7.4200,1789871810.6621
128,12,1,5,82146,16,6.5950,8.2370,1789871820.0308
128,12,1,6,88360,16,6.6060,8.2870,1789871829.7533
128,12,1,7,77302,16,6.5750,8.1540,1789871839.0559
128,12,1,8,75335,16,6.5830,8.2700,1789871848.4593
128,12,1,9,110919,16,8.7730,10.8270,1789871860.4936
128,12,1,10,134909,16,11.1400,13.6600,1789871875.3855
128,12,1,11,131424,16,10.4600,12.8920,1789871889.4435
128,12,1,12,156181,16,13.1520,16.1130,1789871906.8157
128,12,1,13,130123,16,10.5750,13.0290,1789871920.9742
128,12,1,14,163422,16,13.5850,16.5980,1789871938.7645
128,12,1,15,182335,16,14.1020,17.5800,1789871957.5268
128,12,1,16,315798,32,26.5470,32.6200,1789871991.7035
128,12,1,17,117452,8,10.2030,12.3570,1789872005.4289
128,12,1,18,215772,16,19.5220,23.7930,1789872030.5933
128,12,1,19,223156,16,19.4860,23.7780,1789872055.6304
128,13,1,1,110839,16,8.6860,10.9000,1789872400.5078
128,13,1,2,77992,15,6.8640,8.5940,1789872410.4022
128,13,1,3,103203,16,8.0310,9.9480,1789872421.6590
128,13,1,4,104141,16,8.2300,10.1830,1789872433.1383
128,13,1,5,145671,16,10.7310,13.4390,1789872447.8569
128,13,1,6,119736,16,9.6250,11.8400,1789872461.1140
128,13,1,7,137923,16,11.0740,13.6330,1789872476.4898
128,13,1,8,117040,16,9.7330,11.9840,1789872489.7573
128,13,1,9,139443,16,12.2020,14.9450,1789872506.1904
128,13,1,10,327141,32,28.7560,35.1600,1789872543.0232
128,13,1,11,119894,8,10.2840,12.5370,1789872557.0259
128,13,1,12,195163,16,16.5140,20.3910,1789872578.8965
128,13,1,13,127202,8,10.2290,12.5850,1789872592.8321
128,13,1,14,117476,8,10.8240,13.1390,1789872607.5143
128,14,1,1,155325,16,12.8610,15.7840,1789873026.6252
128,14,1,2,109809,16,9.1780,11.3000,1789873039.0919
128,14,1,3,186313,16,14.8400,18.2990,1789873058.5971
128,14,1,4,137792,14,10.8380,13.5290,1789873073.4823
128,14,1,5,214049,16,17.3680,21.4130,1789873096.5479
128,14,1,6,158042,16,12.5720,15.5500,1789873113.5643
128,14,1,7,392342,32,32.9500,40.5060,1789873155.4381
128,14,1,8,100663,8,7.7810,9.6100,1789873166.3951
128,14,1,9,253449,16,22.4480,27.3000,1789873195.4335
128,14,1,10,240745,16,20.5900,25.2560,1789873222.3251
128,16,1,1,165884,8,14.2800,17.5310,1789874342.7843
128,18,1,1,37539,10,3.8020,4.8720,1789875348.9650
128,18,1,2,61192,16,6.0580,7.6050,1789875357.7572
128,18,1,3,58438,16,5.9250,7.4390,1789875366.3451
128,18,1,4,56114,15,5.1530,6.5320,1789875374.0235
128,18,1,5,83431,16,6.7620,8.5640,1789875384.4507
128,18,1,6,106282,16,8.3760,10.3580,1789875396.0033
128,18,1,7,95325,16,7.5120,9.3590,1789875406.5097
128,18,1,8,93989,16,8.0060,9.8800,1789875418.2357
128,18,1,9,81736,16,6.8290,8.5450,1789875428.0011
128,18,1,10,111297,16,9.0550,11.1690,1789875440.3689
128,18,1,11,152244,16,12.2740,15.1040,1789875457.0896
128,18,1,12,123613,15,9.1620,11.5040,1789875469.7432
128,18,1,13,139672,16,12.0260,14.6420,1789875485.6125
128,18,1,14,133066,16,10.8700,13.3930,1789875500.1863
128,18,1,15,184112,16,14.3420,17.7480,1789875520.4896
128,18,1,16,393374,32,31.0930,38.5140,1789875561.4552
128,18,1,17,345434,24,30.0500,36.6930,1789875599.5433
128,18,1,18,216557,16,17.6640,21.7360,1789875622.7896
128,19,1,1,85137,15,7.2490,9.1050,1789876035.3675
128,19,1,2,116098,16,10.8090,13.0050,1789876049.5854
128,19,1,3,101230,15,8.2120,10.4640,1789876061.2726
128,19,1,4,135267,16,11.6380,14.2450,1789876076.6873
128,19,1,5,181706,16,14.9950,18.3640,1789876096.4080
128,19,1,6,304362,30,24.6930,30.6840,1789876128.4910
128,19,1,7,213071,16,18.5430,22.6400,1789876152.4760
128,19,1,8,252746,16,20.5010,25.3880,1789876179.2567
128,0,2,1,12000,4,4.6630,8.1870,1789864774.9786
128,0,2,2,24912,8,4.0970,5.3680,1789864781.8029
128,0,2,3,26914,8,2.7940,3.6140,1789864786.4379
128,0,2,4,36404,13,4.9820,6.2860,1789864793.8456
128,0,2,5,34991,11,3.7880,4.9080,1789864799.9860
128,0,2,6,38190,12,4.3640,5.6350,1789864806.7440
128,0,2,7,45157,15,4.5820,6.0830,1789864813.8917
128,0,2,8,40554,12,4.1600,5.2840,1789864820.2110
128,0,2,9,47500,15,4.5960,5.9250,1789864827.1197
128,0,2,10,45862,14,4.6900,6.0110,1789864834.1797
128,0,2,11,48145,14,4.6990,5.9770,1789864841.4192
128,0,2,12,55638,15,5.4450,6.9850,1789864849.5181
128,0,2,13,57070,16,6.3130,8.0730,1789864858.7045
128,0,2,14,59114,14,5.3420,6.7970,1789864866.6155
128,0,2,15,69999,16,6.2120,7.8880,1789864875.7010
128,0,2,16,63522,16,5.9940,7.6720,1789864884.5613
128,0,2,17,85280,16,6.6960,8.6630,1789864894.6676
128,0,2,18,68160,16,7.0020,8.6440,1789864904.5899
128,0,2,19,57641,15,5.5360,7.1350,1789864912.8145
128,0,2,20,86036,16,7.2890,9.2220,1789864923.1748
128,0,2,21,93145,16,7.6220,9.4180,1789864933.8227
128,0,2,22,90432,15,7.3540,9.1510,1789864944.2363
128,0,2,23,91368,16,7.2630,9.0670,1789864954.5693
128,0,2,24,100983,16,8.1780,10.1230,1789864966.3870
128,0,2,25,150824,16,11.9930,14.7760,1789864982.3967
128,0,2,26,140346,16,10.7850,13.4160,1789864997.0281
128,0,2,27,109506,16,9.2580,11.4380,1789865009.5756
128,0,2,28,134003,16,10.9140,13.5410,1789865024.5976
128,0,2,29,147298,16,11.8890,14.5920,1789865040.4621
128,0,2,30,179539,16,14.4840,17.9540,1789865059.7608
128,0,2,31,128462,16,10.8440,13.3950,1789865074.5985
128,0,2,32,361442,32,32.0590,39.3010,1789865115.1833
128,0,2,33,250143,16,22.5350,27.4320,1789865143.9219
128,0,2,34,127130,8,10.0180,12.3510,1789865157.7034
128,0,2,35,106009,8,8.9860,10.9330,1789865170.1128
128,1,2,1,83597,13,7.0930,8.7620,1789865577.0487
128,1,2,2,142026,16,11.0370,13.7750,1789865592.1426
128,1,2,3,139407,16,10.5860,13.1790,1789865606.5740
128,1,2,4,148906,16,12.2440,15.0490,1789865622.7888
128,1,2,5,172875,16,13.6500,16.8660,1789865640.9591
128,1,2,6,354935,32,28.7910,35.5530,1789865678.5756
128,1,2,7,439143,32,35.2750,43.7080,1789865724.2269
128,1,2,8,153831,16,12.9290,15.9360,1789865741.4934
128,2,2,1,90553,16,7.1290,8.9400,1789866109.2183
128,2,2,2,94546,16,7.5450,9.4020,1789866120.0321
128,2,2,3,114950,16,9.2110,11.3290,1789866132.5184
128,2,2,4,166999,16,13.5170,17.0020,1789866151.0257
128,2,2,5,154252,16,12.3980,15.2190,1789866167.5754
128,2,2,6,128196,16,9.8170,12.2670,1789866181.2964
128,2,2,7,168754,16,13.7940,16.9270,1789866199.9200
128,2,2,8,172349,16,14.1210,17.3140,1789866218.7830
128,2,2,9,184141,16,15.2750,18.7720,1789866238.9334
128,2,2,10,338235,32,26.8080,33.3100,1789866273.6948
128,2,2,11,219323,16,18.6710,22.7660,1789866297.7763
128,2,2,12,211960,16,18.2270,22.2320,1789866321.5101
128,2,2,13,95090,8,8.2910,10.1220,1789866333.1366
128,3,2,1,93496,16,7.1410,8.9370,1789866676.6802
128,3,2,2,102934,16,7.5920,9.6520,1789866687.7319
128,3,2,3,94050,15,7.5430,9.3340,1789866698.7854
128,3,2,4,89523,14,6.7740,8.5510,1789866708.4750
128,3,2,5,125283,16,9.5270,11.8770,1789866721.5080
128,3,2,6,128389,16,10.3340,12.7750,1789866735.6570
128,3,2,7,134844,16,10.2240,12.8760,1789866749.9742
128,3,2,8,134504,16,11.3640,13.8910,1789866765.0593
128,3,2,9,135110,16,11.1790,13.8400,1789866780.0906
128,3,2,10,135994,15,11.5700,14.1850,1789866795.4181
128,3,2,11,443697,32,36.3370,44.9640,1789866841.7705
128,3,2,12,413467,32,36.1610,44.1320,1789866887.4633
128,3,2,13,230145,16,18.9180,23.3170,1789866912.1277
128,4,2,1,13804,4,1.6950,2.2170,1789867060.1835
128,4,2,2,26080,8,2.9300,3.7880,1789867065.1666
128,4,2,3,28583,8,2.8570,3.7430,1789867070.4549
128,4,2,4,34873,12,4.2010,5.4180,1789867077.2674
128,4,2,5,35097,10,3.4660,4.5420,1789867082.8912
128,4,2,6,30171,9,3.2760,4.1830,1789867088.3826
128,4,2,7,38743,13,4.5100,5.8750,1789867095.4308
128,4,2,8,39089,12,4.1470,5.3810,1789867102.1984
128,4,2,9,43105,14,4.8850,6.2780,1789867109.5315
128,4,2,10,48485,16,5.8840,7.5030,1789867118.0707
128,4,2,11,41606,13,5.6110,6.9870,1789867126.1353
128,4,2,12,39015,10,3.6770,4.8340,1789867132.4976
128,4,2,13,48763,14,4.8860,6.3650,1789867140.2049
128,4,2,14,57424,14,5.3010,6.7910,1789867148.1270
128,4,2,15,35121,9,3.2300,4.1800,1789867153.4739
128,4,2,16,44879,12,4.2210,5.3780,1789867159.8836
128,4,2,17,54104,14,4.7010,6.2690,1789867167.2343
128,4,2,18,66766,16,5.4660,6.9660,1789867175.2533
128,4,2,19,68545,16,6.1260,7.6070,1789867183.8734
128,4,2,20,45143,14,5.0690,6.5390,1789867191.5096
128,4,2,21,62395,14,5.6790,7.1700,1789867199.8135
128,4,2,22,63725,14,5.5600,7.0440,1789867207.9411
128,4,2,23,86216,16,6.9140,8.7350,1789867217.9718
128,4,2,24,72600,16,6.9450,8.6750,1789867227.7961
128,4,2,25,94054,16,7.5360,9.4380,1789867238.4694
128,4,2,26,109476,16,8.4190,10.5070,1789867250.1777
128,4,2,27,86873,16,7.0330,8.8300,1789867260.2078
128,4,2,28,122452,16,9.9500,12.3070,1789867273.6837
128,4,2,29,172107,16,13.8380,17.0040,1789867292.1262
128,4,2,30,128963,16,10.3400,12.7990,1789867306.3442
128,4,2,31,133745,16,10.8460,13.5870,1789867321.1581
128,4,2,32,179234,16,15.1690,18.5780,1789867341.5256
128,4,2,33,373813,32,30.4270,37.7330,1789867380.7596
128,4,2,34,293991,32,25.9260,32.0570,1789867414.0282
128,4,2,35,211659,16,17.3490,21.3880,1789867436.8498
128,4,2,36,112974,8,9.9500,12.1240,1789867450.4618
128,5,2,1,62881,16,5.8890,7.8820,1789867732.2034
128,5,2,2,57370,14,5.0870,6.5220,1789867740.0227
128,5,2,3,74443,16,7.6380,9.3190,1789867750.5974
128,5,2,4,77323,16,6.4150,8.1630,1789867760.0240
128,5,2,5,65532,15,5.8540,7.4630,1789867768.7828
128,5,2,6,83985,16,7.2700,9.1100,1789867779.0314
128,5,2,7,104465,16,8.3740,10.4420,1789867791.2170
128,5,2,8,104409,16,8.6170,10.6050,1789867802.8737
128,5,2,9,105511,16,8.5630,10.6200,1789867814.6967
128,5,2,10,97355,16,8.7690,10.8620,1789867827.0195
128,5,2,11,152232,16,12.3770,15.2330,1789867843.4964
128,5,2,12,145694,16,11.0400,13.7200,1789867858.4538
128,5,2,13,169216,16,13.2870,16.4870,1789867876.2987
128,5,2,14,389490,32,32.2070,39.6010,1789867917.3024
128,5,2,15,321694,32,27.4780,33.7340,1789867952.4847
128,5,2,16,217359,16,17.6200,21.7450,1789867975.7201
128,6,2,1,108114,16,8.4740,10.5710,1789868327.8467
128,6,2,2,102526,16,8.0690,10.4540,1789868339.5470
128,6,2,3,138848,16,11.5500,14.1250,1789868354.9874
128,6,2,4,101839,16,8.6620,10.7350,1789868366.9396
128,6,2,5,108243,16,9.1380,11.3750,1789868379.6162
128,6,2,6,108577,16,9.2620,11.4940,1789868392.3532
128,6,2,7,98054,16,8.4930,10.6230,1789868404.3108
128,6,2,8,172075,16,13.5300,16.8560,1789868422.4359
128,6,2,9,185247,16,15.5620,19.0470,1789868442.8151
128,6,2,10,344384,32,28.8680,35.3490,1789868479.4524
128,6,2,11,217512,16,17.6200,21.7220,1789868502.5801
128,6,2,12,182787,16,16.5080,20.1520,1789868524.2212
128,6,2,13,125461,8,10.9910,13.3770,1789868538.9067
128,7,2,1,80932,14,6.3560,8.1250,1789868908.4495
128,7,2,2,102403,15,9.3500,11.4980,1789868921.1667
128,7,2,3,122320,16,9.1870,11.4390,1789868934.0152
128,7,2,4,145794,16,10.9910,13.6610,1789868948.8832
128,7,2,5,130099,16,10.8300,13.3480,1789868963.5527
128,7,2,6,158028,16,12.0850,15.0030,1789868979.8071
128,7,2,7,117405,16,9.7510,12.0910,1789868993.1389
128,7,2,8,343733,32,29.0140,35.6360,1789869030.8774
128,7,2,9,406311,32,35.0290,42.9210,1789869075.4814
128,7,2,10,94180,8,8.5210,10.3190,1789869087.0159
128,7,2,11,133585,8,10.6020,13.1100,1789869107.9605
128,7,2,12,157959,8,13.4310,16.4430,1789869138.5697
128,7,2,13,168978,8,14.7980,18.0660,1789869158.4185
128,8,2,1,52805,15,5.4140,6.9920,1789869417.2777
128,8,2,2,54756,16,5.5540,7.1860,1789869425.5767
128,8,2,3,63130,15,5.4870,7.0440,1789869434.5085
128,8,2,4,70729,15,5.9930,7.5580,1789869443.3608
128,8,2,5,64884,16,6.0630,7.8080,1789869452.2986
128,8,2,6,80022,16,6.7700,8.5140,1789869461.9682
128,8,2,7,85653,16,6.8910,8.6370,1789869471.8528
128,8,2,8,87566,16,7.1480,8.9320,1789869482.3765
128,8,2,9,108856,16,8.6550,10.8250,1789869494.4369
128,8,2,10,108311,16,9.1550,11.3750,1789869506.9031
128,8,2,11,64693,14,5.8950,7.4650,1789869515.6984
128,8,2,12,107326,16,8.8940,11.0860,1789869527.9617
128,8,2,13,89661,14,7.2470,9.0260,1789869538.7183
128,8,2,14,156023,16,12.1490,15.0390,1789869555.1671
128,8,2,15,166995,16,12.8310,15.9330,1789869572.3054
128,8,2,16,171887,16,13.2210,16.4060,1789869590.0067
128,8,2,17,367689,32,31.0420,37.9950,1789869629.2924
128,8,2,18,288728,24,24.0290,29.6150,1789869660.1861
128,8,2,19,211293,16,18.6350,22.7260,1789869684.1606
128,9,2,1,90724,16,7.9010,9.6660,1789870001.9409
128,9,2,2,93732,16,7.5660,9.4020,1789870012.6212
128,9,2,3,96366,16,7.8630,9.7880,1789870023.5815
128,9,2,4,100145,16,8.2390,10.2490,1789870035.0023
128,9,2,5,86844,15,7.5020,9.3050,1789870045.6449
128,9,2,6,107920,16,8.5330,10.7450,1789870057.6089
128,9,2,7,110775,16,8.6110,10.8370,1789870069.6548
128,9,2,8,109607,14,9.2120,11.6730,1789870082.4415
128,9,2,9,105302,16,9.2740,11.3500,1789870094.9063
128,9,2,10,147150,16,12.2790,15.1160,1789870111.5642
128,9,2,11,167955,16,13.4120,16.6000,1789870129.5494
128,9,2,12,172401,16,14.2350,17.4680,1789870148.4042
128,9,2,13,376955,32,31.3560,38.5560,1789870188.5676
128,9,2,14,222804,16,19.6670,24.0380,1789870214.1356
128,9,2,15,116398,8,10.4610,12.7470,1789870228.2267
128,10,2,1,111434,16,8.2190,10.2950,1789870676.9641
128,10,2,2,84835,13,6.9850,8.6970,1789870686.9691
128,10,2,3,146890,16,11.7580,14.4600,1789870702.7095
128,10,2,4,123956,16,10.0670,12.5920,1789870716.7138
128,10,2,5,158089,16,11.8570,14.8490,1789870732.7356
128,10,2,6,127313,16,10.4290,12.9890,1789870746.8906
128,10,2,7,213865,16,17.3540,21.3650,1789870769.5869
128,10,2,8,201273,16,16.0290,19.7750,1789870791.0675
128,10,2,9,197524,16,16.3400,20.1610,1789870812.6278
128,10,2,10,426011,32,35.4660,43.7220,1789870857.7357
128,10,2,11,199554,16,17.4870,21.3210,1789870880.3380
128,10,2,12,101403,8,7.7080,9.5400,1789870891.1881
128,11,2,1,88883,14,7.1350,8.8800,1789871260.8357
128,11,2,2,84025,16,6.6480,8.4400,1789871270.5135
128,11,2,3,86459,15,7.6340,9.4920,1789871281.1347
128,11,2,4,109586,16,8.5860,10.7570,1789871293.5531
128,11,2,5,106987,16,8.8940,11.0250,1789871305.9997
128,11,2,6,146909,16,11.8490,14.5950,1789871321.7853
128,11,2,7,175117,16,13.9790,17.2820,1789871340.6396
128,11,2,8,142767,16,11.4690,14.1330,1789871355.9835
128,11,2,9,168270,16,13.4650,16.7490,1789871374.2828
128,11,2,10,336116,32,26.0860,32.4340,1789871408.1827
128,11,2,11,474235,32,39.8320,48.9370,1789871458.8318
128,11,2,12,226968,16,19.7640,24.1900,1789871484.5890
128,12,2,1,130600,8,10.4710,12.8770,1789872040.1059
128,12,2,2,129255,8,10.3230,12.7040,1789872054.5913
128,13,2,1,65508,16,5.5730,7.1680,1789872354.2337
128,13,2,2,80051,16,6.2260,7.8050,1789872363.4136
128,13,2,3,85344,16,6.8080,8.5670,1789872373.1161
128,13,2,4,80330,16,6.5150,8.1080,1789872382.4836
128,13,2,5,78859,14,6.4160,8.0200,1789872391.6714
128,13,2,6,97508,16,7.6600,9.5380,1789872402.5346
128,13,2,7,93207,16,7.5900,9.5400,1789872413.2780
128,13,2,8,124957,16,9.9700,12.3270,1789872426.9654
128,13,2,9,100374,16,8.2090,10.2800,1789872438.4356
128,13,2,10,139346,16,11.4370,14.0930,1789872454.1223
128,13,2,11,120955,16,10.3910,12.8220,1789872468.1916
128,13,2,12,135553,16,11.3540,14.0230,1789872483.7361
128,13,2,13,166657,16,13.6130,16.7050,1789872501.8661
128,13,2,14,382953,32,31.3900,38.7120,1789872542.0618
128,13,2,15,118041,8,10.3300,12.5250,1789872555.9352
128,13,2,16,191224,16,16.2860,20.1640,1789872577.5133
128,13,2,17,122733,16,11.1330,13.7500,1789872592.5359
128,13,2,18,114141,8,9.0940,11.3080,1789872605.1323
128,14,2,1,136473,8,11.4130,14.0450,1789873234.1583
128,15,2,1,107358,16,8.8710,11.0400,1789873555.9989
128,15,2,2,87168,16,7.4720,9.3960,1789873566.5832
128,15,2,3,116357,16,9.6150,11.9020,1789873579.7655
128,15,2,4,147033,16,11.3580,14.1470,1789873595.1788
128,15,2,5,165356,16,13.4330,16.5060,1789873612.9627
128,15,2,6,148593,16,11.6300,14.4910,1789873628.9328
128,15,2,7,210364,16,17.1210,21.1330,1789873651.5250
128,15,2,8,107759,8,8.2340,10.2000,1789873663.5348
128,15,2,9,64102,8,5.2450,6.4820,1789873671.4237
128,15,2,10,121004,8,10.9560,13.3420,1789873686.1877
128,15,2,11,111670,8,8.5480,10.5720,1789873698.2543
128,15,2,12,94949,8,7.9110,9.6410,1789873711.2846
128,15,2,13,124721,8,10.9420,13.2620,1789873734.9694
128,16,2,1,20045,6,2.7230,3.6130,1789873954.4503
128,16,2,2,23362,7,2.9050,3.7300,1789873959.3811
128,16,2,3,28466,8,3.4570,4.8510,1789873965.4699
128,16,2,4,34775,11,4.4140,5.7020,1789873972.4442
128,16,2,5,34535,11,4.3810,5.6430,1789873979.3523
128,16,2,6,42797,14,5.5840,7.1760,1789873987.8017
128,16,2,7,42330,14,5.4310,7.5130,1789873996.9632
128,16,2,8,41265,13,5.1560,6.7050,1789874004.9032
128,16,2,9,42554,12,4.9100,6.5190,1789874012.6638
128,16,2,10,52129,15,5.1580,7.0430,1789874020.8861
128,16,2,11,43725,11,3.6370,5.1160,1789874027.0360
128,16,2,12,55153,13,4.6570,5.9150,1789874034.2477
128,16,2,13,73993,16,6.5660,8.4520,1789874043.8405
128,16,2,14,80523,16,6.9610,8.6880,1789874053.8638
128,16,2,15,97332,16,7.8460,9.9090,1789874065.1394
128,16,2,16,90133,16,7.4000,9.3120,1789874075.7094
128,16,2,17,59513,13,5.7430,7.2610,1789874084.2014
128,16,2,18,82382,15,7.4350,9.3390,1789874095.2459
128,16,2,19,122756,16,9.9550,12.4080,1789874108.9773
128,16,2,20,97447,15,8.5650,10.6280,1789874120.9353
128,16,2,21,125981,16,10.3830,12.8390,1789874135.1260
128,16,2,22,140533,16,11.1580,13.7430,1789874150.7007
128,16,2,23,111524,16,9.0250,11.1840,1789874163.1722
128,16,2,24,167266,16,13.5650,16.6440,1789874181.0538
128,16,2,25,146432,16,12.4740,15.3620,1789874197.7720
128,16,2,26,141548,16,10.7680,13.4810,1789874213.1978
128,16,2,27,406039,32,33.8310,41.6270,1789874256.3025
128,16,2,28,284794,24,24.2340,29.8840,1789874287.7941
128,16,2,29,160207,16,12.8170,15.8590,1789874304.9971
128,16,2,30,155423,8,14.4610,17.4160,1789874324.3069
128,17,2,1,77682,16,6.4010,8.1560,1789874640.0828
128,17,2,2,85151,16,7.0580,8.8160,1789874650.3548
128,17,2,3,88727,16,7.2590,9.1120,1789874660.5987
128,17,2,4,122857,16,14.5160,16.7750,1789874678.4861
128,17,2,5,97434,15,8.6760,10.5530,1789874690.3632
128,17,2,6,107246,14,9.0270,11.1210,1789874707.5659
128,17,2,7,116194,15,9.4750,11.7470,1789874720.8829
128,17,2,8,135216,16,10.8490,13.4260,1789874735.6542
128,17,2,9,95957,15,8.2920,10.3180,1789874747.4742
128,17,2,10,103484,14,9.0370,11.1450,1789874759.8722
128,17,2,11,211081,16,16.3690,20.3320,1789874781.4914
128,17,2,12,100478,13,8.4760,10.4690,1789874793.2517
128,17,2,13,205645,16,17.7390,21.6520,1789874816.2310
128,17,2,14,92669,8,7.9230,9.6710,1789874852.9838
128,17,2,15,104899,8,8.8900,10.8400,1789874865.3225
128,17,2,16,131469,8,11.6620,14.1390,1789874904.7364
128,17,2,17,135667,8,12.9340,15.5460,1789874922.2778
128,17,2,18,119081,8,10.1610,12.3380,1789874943.6225
128,17,2,19,144917,8,12.1850,14.9950,1789874963.1305
128,17,2,20,144395,8,13.2540,16.0220,1789874985.3683
128,17,2,21,120142,8,10.7810,13.1050,1789875005.9222
128,17,2,22,165553,8,15.1630,18.5830,1789875074.3923
128,18,2,1,97201,16,8.2510,10.2700,1789875418.1891
128,18,2,2,81304,16,7.1890,9.0480,1789875428.4889
128,18,2,3,74176,15,7.1490,8.9000,1789875438.7716
128,18,2,4,147290,16,11.8800,14.6210,1789875454.9220
128,18,2,5,172505,16,13.7360,16.9990,1789875473.3353
128,18,2,6,144101,16,11.3390,14.0860,1789875488.6082
